"country","year","month","sum"
"Pakistan",2010,6,4
"Afghanistan",2010,6,3
"Bangladesh",2010,6,3
"India",2010,6,3
"Iraq",2010,6,3
"Australia",2010,6,3
"Iran",2010,6,3
"United States",2010,6,3
"Argentina",2010,6,2
"Colombia",2010,6,2
"Greece",2010,6,2
"Nigeria",2010,6,2
"Paraguay",2010,6,2
"Peru",2010,6,2
"Philippines",2010,6,2
"Somalia",2010,6,2
"Sudan",2010,6,2
"Thailand",2010,6,2
"Algeria",2010,6,1
"Angola",2010,6,1
"Azerbaijan",2010,6,1
"Bahrain",2010,6,1
"Bolivia",2010,6,1
"Bosnia and Herzegovina",2010,6,1
"Central African Republic",2010,6,1
"Congo",2010,6,1
"Ecuador",2010,6,1
"Egypt",2010,6,1
"Ethiopia",2010,6,1
"Haiti",2010,6,1
"Indonesia",2010,6,1
"Israel",2010,6,1
"Kenya",2010,6,1
"Kyrgyzstan",2010,6,1
"Mali",2010,6,1
"Mauritania",2010,6,1
"Mexico",2010,6,1
"Nepal",2010,6,1
"Niger",2010,6,1
"North Korea",2010,6,1
"Romania",2010,6,1
"Russia",2010,6,1
"Senegal",2010,6,1
"South Korea",2010,6,1
"Turkey",2010,6,1
"Uganda",2010,6,1
"Yemen",2010,6,1
"Albania",2010,6,0
"Armenia",2010,6,0
"Australia",2010,6,0
"Austria",2010,6,0
"Bahamas",2010,6,0
"Barbados",2010,6,0
"Belarus",2010,6,0
"Belgium",2010,6,0
"Belize",2010,6,0
"Benin",2010,6,0
"Bhutan",2010,6,0
"Botswana",2010,6,0
"Brazil",2010,6,0
"Bulgaria",2010,6,0
"Burkina Faso",2010,6,0
"Burundi",2010,6,0
"Cambodia",2010,6,0
"Cameroon",2010,6,0
"Canada",2010,6,0
"Cape Verde",2010,6,0
"Chad",2010,6,0
"Chile",2010,6,0
"China",2010,6,0
"Comoros",2010,6,0
"Costa Rica",2010,6,0
"Cote d'Ivoire",2010,6,0
"Croatia",2010,6,0
"Cuba",2010,6,0
"Cyprus",2010,6,0
"Czech Republic",2010,6,0
"Denmark",2010,6,0
"Djibouti",2010,6,0
"Dominican Republic",2010,6,0
"El Salvador",2010,6,0
"Equatorial Guinea",2010,6,0
"Eritrea",2010,6,0
"Estonia",2010,6,0
"Fiji",2010,6,0
"Finland",2010,6,0
"France",2010,6,0
"Gabon",2010,6,0
"Gambia",2010,6,0
"Georgia",2010,6,0
"Germany",2010,6,0
"Ghana",2010,6,0
"Guatemala",2010,6,0
"Guinea",2010,6,0
"Guinea-Bissau",2010,6,0
"Guyana",2010,6,0
"Honduras",2010,6,0
"Hungary",2010,6,0
"Iceland",2010,6,0
"Ireland",2010,6,0
"Italy",2010,6,0
"Jamaica",2010,6,0
"Japan",2010,6,0
"Jordan",2010,6,0
"Kazakhstan",2010,6,0
"Kuwait",2010,6,0
"Laos",2010,6,0
"Latvia",2010,6,0
"Lebanon",2010,6,0
"Lesotho",2010,6,0
"Liberia",2010,6,0
"Libya",2010,6,0
"Lithuania",2010,6,0
"Luxembourg",2010,6,0
"Madagascar",2010,6,0
"Malawi",2010,6,0
"Malaysia",2010,6,0
"Mauritius",2010,6,0
"Mongolia",2010,6,0
"Morocco",2010,6,0
"Mozambique",2010,6,0
"Myanmar",2010,6,0
"Namibia",2010,6,0
"Netherlands",2010,6,0
"New Zealand",2010,6,0
"Nicaragua",2010,6,0
"Norway",2010,6,0
"Oman",2010,6,0
"Panama",2010,6,0
"Papua New Guinea",2010,6,0
"Poland",2010,6,0
"Portugal",2010,6,0
"Qatar",2010,6,0
"Rwanda",2010,6,0
"Sao Tome and Principe",2010,6,0
"Saudi Arabia",2010,6,0
"Seychelles",2010,6,0
"Sierra Leone",2010,6,0
"Singapore",2010,6,0
"Slovakia",2010,6,0
"Slovenia",2010,6,0
"Solomon Islands",2010,6,0
"South Africa",2010,6,0
"Spain",2010,6,0
"Sri Lanka",2010,6,0
"Suriname",2010,6,0
"Swaziland",2010,6,0
"Sweden",2010,6,0
"Switzerland",2010,6,0
"Syria",2010,6,0
"Tajikistan",2010,6,0
"Togo",2010,6,0
"Trinidad and Tobago",2010,6,0
"Tunisia",2010,6,0
"Turkmenistan",2010,6,0
"Ukraine",2010,6,0
"United Arab Emirates",2010,6,0
"United Kingdom",2010,6,0
"Uruguay",2010,6,0
"Uzbekistan",2010,6,0
"Venezuela",2010,6,0
"Vietnam",2010,6,0
"Zambia",2010,6,0
"Zimbabwe",2010,6,0
