"country","year","month","sum"
"India",2013,3,4
"Pakistan",2013,3,4
"Sudan",2013,3,4
"Congo",2013,3,3
"Iraq",2013,3,3
"Libya",2013,3,3
"Mali",2013,3,3
"Myanmar",2013,3,3
"Yemen",2013,3,3
"Australia",2013,3,3
"Iran",2013,3,3
"United States",2013,3,3
"Afghanistan",2013,3,2
"Azerbaijan",2013,3,2
"Egypt",2013,3,2
"Greece",2013,3,2
"Indonesia",2013,3,2
"Kenya",2013,3,2
"Kyrgyzstan",2013,3,2
"Lebanon",2013,3,2
"Nigeria",2013,3,2
"Peru",2013,3,2
"Philippines",2013,3,2
"Somalia",2013,3,2
"Sri Lanka",2013,3,2
"Syria",2013,3,2
"Thailand",2013,3,2
"Turkey",2013,3,2
"Uganda",2013,3,2
"Algeria",2013,3,1
"Armenia",2013,3,1
"Bahrain",2013,3,1
"Bangladesh",2013,3,1
"Bolivia",2013,3,1
"Bulgaria",2013,3,1
"Central African Republic",2013,3,1
"Chile",2013,3,1
"China",2013,3,1
"Colombia",2013,3,1
"Cote d'Ivoire",2013,3,1
"Guinea",2013,3,1
"Haiti",2013,3,1
"Israel",2013,3,1
"Japan",2013,3,1
"Kuwait",2013,3,1
"Mauritania",2013,3,1
"Mexico",2013,3,1
"Morocco",2013,3,1
"Nepal",2013,3,1
"North Korea",2013,3,1
"Panama",2013,3,1
"Russia",2013,3,1
"Rwanda",2013,3,1
"Saudi Arabia",2013,3,1
"Senegal",2013,3,1
"Slovenia",2013,3,1
"South Korea",2013,3,1
"Spain",2013,3,1
"Togo",2013,3,1
"Tunisia",2013,3,1
"United Kingdom",2013,3,1
"Uzbekistan",2013,3,1
"Albania",2013,3,0
"Angola",2013,3,0
"Argentina",2013,3,0
"Australia",2013,3,0
"Austria",2013,3,0
"Bahamas",2013,3,0
"Barbados",2013,3,0
"Belarus",2013,3,0
"Belgium",2013,3,0
"Belize",2013,3,0
"Benin",2013,3,0
"Bhutan",2013,3,0
"Bosnia and Herzegovina",2013,3,0
"Botswana",2013,3,0
"Brazil",2013,3,0
"Burkina Faso",2013,3,0
"Burundi",2013,3,0
"Cambodia",2013,3,0
"Cameroon",2013,3,0
"Canada",2013,3,0
"Cape Verde",2013,3,0
"Chad",2013,3,0
"Comoros",2013,3,0
"Costa Rica",2013,3,0
"Croatia",2013,3,0
"Cuba",2013,3,0
"Cyprus",2013,3,0
"Czech Republic",2013,3,0
"Denmark",2013,3,0
"Djibouti",2013,3,0
"Dominican Republic",2013,3,0
"Ecuador",2013,3,0
"El Salvador",2013,3,0
"Equatorial Guinea",2013,3,0
"Eritrea",2013,3,0
"Estonia",2013,3,0
"Ethiopia",2013,3,0
"Fiji",2013,3,0
"Finland",2013,3,0
"France",2013,3,0
"Gabon",2013,3,0
"Gambia",2013,3,0
"Georgia",2013,3,0
"Germany",2013,3,0
"Ghana",2013,3,0
"Guatemala",2013,3,0
"Guinea-Bissau",2013,3,0
"Guyana",2013,3,0
"Honduras",2013,3,0
"Hungary",2013,3,0
"Iceland",2013,3,0
"Ireland",2013,3,0
"Italy",2013,3,0
"Jamaica",2013,3,0
"Jordan",2013,3,0
"Kazakhstan",2013,3,0
"Laos",2013,3,0
"Latvia",2013,3,0
"Lesotho",2013,3,0
"Liberia",2013,3,0
"Lithuania",2013,3,0
"Luxembourg",2013,3,0
"Madagascar",2013,3,0
"Malawi",2013,3,0
"Malaysia",2013,3,0
"Mauritius",2013,3,0
"Mongolia",2013,3,0
"Mozambique",2013,3,0
"Namibia",2013,3,0
"Netherlands",2013,3,0
"New Zealand",2013,3,0
"Nicaragua",2013,3,0
"Niger",2013,3,0
"Norway",2013,3,0
"Oman",2013,3,0
"Papua New Guinea",2013,3,0
"Paraguay",2013,3,0
"Poland",2013,3,0
"Portugal",2013,3,0
"Qatar",2013,3,0
"Romania",2013,3,0
"Sao Tome and Principe",2013,3,0
"Seychelles",2013,3,0
"Sierra Leone",2013,3,0
"Singapore",2013,3,0
"Slovakia",2013,3,0
"Solomon Islands",2013,3,0
"South Africa",2013,3,0
"Suriname",2013,3,0
"Swaziland",2013,3,0
"Sweden",2013,3,0
"Switzerland",2013,3,0
"Tajikistan",2013,3,0
"Trinidad and Tobago",2013,3,0
"Turkmenistan",2013,3,0
"Ukraine",2013,3,0
"United Arab Emirates",2013,3,0
"Uruguay",2013,3,0
"Venezuela",2013,3,0
"Vietnam",2013,3,0
"Zambia",2013,3,0
"Zimbabwe",2013,3,0
